mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_tfidf__max_features,param_tfidf__min_df,param_tfidf__ngram_range,param_tfidf__sublinear_tf,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,model,param_clf__C
23.118730545043945,0.21091277190504318,4.301083405812581,0.132112735628899,0.1,20000,2,"(1, 2)",True,"{'clf__alpha': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9641784146059625,0.9636781609195403,0.9588221762134805,0.9622262505796612,0.002415692468777234,1,nb,
4.233096917470296,0.09371732512084481,2.0452303091684976,0.06838021213629633,0.1,20000,5,"(1, 1)",False,"{'clf__alpha': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.943736976151887,0.9383624655013799,0.93499884339579,0.939032761683019,0.003598676955413279,26,nb,
3.826462666193644,0.2417860401036143,2.0185114542643228,0.12727994593181854,0.1,20000,5,"(1, 1)",True,"{'clf__alpha': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9477577438742487,0.9488414774030741,0.9415839298083584,0.9460610503618937,0.003196568569423751,16,nb,
23.569652398427326,0.5726450839888447,4.309801419576009,0.06305271339972836,0.1,20000,5,"(1, 2)",False,"{'clf__alpha': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9571263035921205,0.9580451821115722,0.953810623556582,0.9563273697534248,0.0018187162134996717,6,nb,
24.039040088653564,0.39028334435568707,4.269914706548055,0.1029686389888123,0.1,20000,5,"(1, 2)",True,"{'clf__alpha': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9639556377079482,0.9634062140391254,0.9588221762134805,0.962061342653518,0.002301393202919295,2,nb,
4.313238620758057,0.19424898712934097,2.3906875451405845,0.03105269557763173,1.0,5000,2,"(1, 1)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9404706968158745,0.9351488576044311,0.9277636741287791,0.9344610761830282,0.0052103671563086046,31,nb,
4.340849240620931,0.10279163745675195,1.8455734252929688,0.2602090584617727,1.0,5000,2,"(1, 1)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9483633010603965,0.9442276795960524,0.9366213413228854,0.9430707739931113,0.004862936530528276,22,nb,
22.804232676823933,0.27810474008464137,4.5237696170806885,0.13034295277609878,1.0,5000,2,"(1, 2)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9493087557603687,0.9460829493087558,0.9411764705882353,0.9455227252191198,0.0033435414162413064,17,nb,
23.62048649787903,0.6936345119222127,4.360821803410848,0.029667846838196284,1.0,5000,2,"(1, 2)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9560009214466713,0.9545978336022125,0.9491837203954933,0.9532608251481256,0.0029393027798862276,10,nb,
4.349675575892131,0.21171964847044208,1.9915804068247478,0.2145382579544712,1.0,5000,5,"(1, 1)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9402261712439418,0.9351488576044311,0.9275496077526535,0.9343082122003422,0.005209211649167137,32,nb,
4.289903084437053,0.11877969275275505,2.0189756552378335,0.10797083284073074,1.0,5000,5,"(1, 1)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9488479262672811,0.9442276795960524,0.9358856088560885,0.9429870715731407,0.005364062475836217,24,nb,
23.626058260599773,0.3275345801138617,3.8818931579589844,0.11779930028730108,1.0,5000,5,"(1, 2)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9493087557603687,0.9458650080626584,0.9411764705882353,0.9454500781370875,0.00333293070860825,18,nb,
24.28050406773885,0.398176518468747,3.8069690068562827,0.11936069080753552,1.0,5000,5,"(1, 2)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.956221198156682,0.9543778801843318,0.9494020239190433,0.9533337007533523,0.0028801640386014456,9,nb,
4.635838031768799,0.29481844554187747,2.518627087275187,0.03664366003355695,1.0,20000,2,"(1, 1)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9406413463725267,0.9397098821396193,0.9364502950522016,0.9389338411881157,0.0017968319270700766,28,nb,
4.432881037394206,0.14754458561286848,2.4388773441314697,0.2829291796494224,1.0,20000,2,"(1, 1)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9474402730375426,0.943764172335601,0.9429934135816489,0.9447326196515974,0.001940284757110593,19,nb,
22.3358952999115,1.0101584335265947,3.0409041245778403,0.16772065155997765,1.0,20000,2,"(1, 2)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9550173010380623,0.9524902455818224,0.9488414774030741,0.9521163413409863,0.002535094038835111,11,nb,
21.149734894434612,0.08776460822414041,2.796014388402303,0.04606188089835702,1.0,20000,2,"(1, 2)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.963355611892141,0.9607708189951824,0.9552238805970149,0.9597834371614461,0.0033923890920930302,4,nb,
4.244283119837443,0.15076714647839173,2.284489154815674,0.08423850992945935,1.0,20000,5,"(1, 1)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9416590701914311,0.9393595275948217,0.9358507734303912,0.9389564570722148,0.0023882946776200816,27,nb,
4.69002103805542,0.13874096277520762,1.962352991104126,0.016241812825669992,1.0,20000,5,"(1, 1)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9480401093892434,0.943952802359882,0.9421412300683372,0.9447113806058208,0.0024672217880391534,20,nb,
16.67966111501058,0.44996245023735126,1.7734887599945068,0.02067898966280196,1.0,20000,5,"(1, 2)",False,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9543568464730291,0.9527089072543617,0.9488179940325913,0.9519612492533275,0.0023222067025595984,12,nb,
15.748496055603027,0.38193041018706136,1.6588602860768635,0.06965333404011433,1.0,20000,5,"(1, 2)",True,"{'clf__alpha': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9628775651371916,0.9616708744549002,0.954983922829582,0.9598441208072246,0.003471807299480877,3,nb,
4.041114250818889,0.12260717156319177,1.9370429515838623,0.04633857258618734,,5000,2,"(1, 1)",False,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9801596351197264,0.9815110705318421,0.9807956104252401,0.9808221053589362,0.0005520391920952373,29,svm,0.1
3.9699299335479736,0.21221965976925064,1.910648504892985,0.11739535925417469,,5000,2,"(1, 1)",True,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9860507660644866,0.9865204477952936,0.9876146788990826,0.9867286309196209,0.0006552154854165923,18,svm,0.1
22.788644313812256,0.5066013173209988,3.650418440500895,0.32721110904668577,,5000,2,"(1, 2)",False,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.982416076729847,0.9840255591054313,0.9819263326469916,0.9827893228274233,0.0008967245649102897,25,svm,0.1
23.310555696487427,0.8936767215488217,3.827109972635905,0.3178057313582229,,5000,2,"(1, 2)",True,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9876373626373627,0.9887897506291466,0.9905898554050953,0.9890056562238682,0.0012149800561469684,10,svm,0.1
4.207294464111328,0.09860263840914557,2.0096346537272134,0.09696119828164274,,5000,5,"(1, 1)",False,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9801596351197264,0.9815110705318421,0.9805714285714285,0.9807473780743323,0.0005655752758381743,30,svm,0.1
4.425473769505818,0.19608472139985175,2.0526908238728843,0.2649604178059239,,5000,5,"(1, 1)",True,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9860507660644866,0.9865204477952936,0.9873882137124512,0.9866531425240771,0.0005540141219901221,20,svm,0.1
24.185306390126545,0.19654454883148487,3.9872330824534097,0.12552754274002556,,5000,5,"(1, 2)",False,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9821836455002284,0.9842501711937913,0.9819263326469916,0.9827867164470039,0.0010401369534926578,26,svm,0.1
23.441900332768757,0.6727785667158026,3.7937206427256265,0.05870295153541318,,5000,5,"(1, 2)",True,"{'clf__C': 0.1, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9874055415617129,0.9890160183066361,0.9905898554050953,0.9890038050911482,0.0013000193678720197,11,svm,0.1
4.404802481333415,0.46176898095921143,2.002810796101888,0.17496760942456763,,20000,2,"(1, 1)",False,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9810545537548505,0.9808219178082191,0.9789666209419295,0.9802810308349997,0.0009342679473494594,32,svm,0.1
4.67127537727356,0.1463793690504264,2.261443614959717,0.12713533370448435,,20000,2,"(1, 1)",True,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9851428571428571,0.9858318098720292,0.9853278312700596,0.985434166094982,0.00029114061551294357,24,svm,0.1
22.998553196589153,0.46816034470230705,4.113089323043823,0.2338994517932656,,20000,2,"(1, 2)",False,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9819675873088336,0.9838010495094685,0.9815026261703585,0.9824237543295536,0.0009922209849745002,28,svm,0.1
22.317058483759563,0.6954437804866728,4.248049179712932,0.11255875028325515,,20000,2,"(1, 2)",True,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9860443834362846,0.9881224303334856,0.9876373626373627,0.9872680588023776,0.0008876405874160991,16,svm,0.1
4.382465600967407,0.19490055223681657,1.9994161128997803,0.12066872404123118,,20000,5,"(1, 1)",False,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9812785388127854,0.980598036977859,0.9794144556267155,0.9804303438057866,0.000770191439888765,31,svm,0.1
4.371223370234172,0.36681030084066435,2.0293418566385903,0.2437398317208249,,20000,5,"(1, 1)",True,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9856,0.9860571428571429,0.9853278312700596,0.9856616580424009,0.00030091541824682017,23,svm,0.1
22.98630428314209,0.44909253229986723,4.173268795013428,0.16435902734036756,,20000,5,"(1, 2)",False,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9821917808219178,0.9838010495094685,0.9817268158976702,0.9825732154096855,0.0008887183759540209,27,svm,0.1
23.0516939163208,0.26718548532285497,3.9306262334187827,0.2107091769065389,,20000,5,"(1, 2)",True,"{'clf__C': 0.1, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9860443834362846,0.9883481836874571,0.9876373626373627,0.9873433099203681,0.0009632321110388396,15,svm,0.1
4.565629005432129,0.2764972739396099,1.9802343050638835,0.1184567993861817,,5000,2,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9860379949645228,0.9873882137124512,0.9857667584940312,0.9863976557236684,0.0007091291149888424,22,svm,1.0
4.425772825876872,0.1417127285442908,1.9797637462615967,0.17738867171947104,,5000,2,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9919632606199771,0.9912683823529411,0.9921767142199723,0.9918027857309636,0.00038779791788081123,5,svm,1.0
23.134402354558308,0.4661528870195366,3.7421188354492188,0.13091039391128745,,5000,2,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9871618523613022,0.9910570969961018,0.9882731662451139,0.9888307052008392,0.0016383670644063754,14,svm,1.0
22.809308608373005,0.5059139262576604,3.8931053479512534,0.07337249346665314,,5000,2,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9930971007823286,0.994487827285255,0.9935602575896965,0.9937150618857601,0.0005782175651922356,2,svm,1.0
4.716284275054932,0.19973486585669661,1.8027276992797852,0.22846189052408508,,5000,5,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9858123569794051,0.9873882137124512,0.9859995409685564,0.9864000372201375,0.0007029125343500771,21,svm,1.0
4.482346534729004,0.35465453075343295,2.0433127085367837,0.09694386707240195,,5000,5,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9921910886541112,0.9912683823529411,0.9919484702093397,0.9918026470721307,0.0003905509100948396,6,svm,1.0
22.153513113657635,0.4672016518898905,3.851072152455648,0.040661429885857504,,5000,5,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9878468241229076,0.9910570969961018,0.9880404783808647,0.988981466499958,0.0014698201614024525,12,svm,1.0
22.914671023686726,0.24020513634246135,3.817778984705607,0.1199286363825838,,5000,5,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9930971007823286,0.9942594718714122,0.9940202391904324,0.9937922706147244,0.0005011678965623372,1,svm,1.0
4.34082015355428,0.19656479660176066,2.0777456760406494,0.05510948755953584,,20000,2,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9867276887871853,0.9874113069352255,0.9859931113662457,0.9867107023628855,0.000579100493251599,19,svm,1.0
4.285662333170573,0.0999762168363033,2.002474069595337,0.0867169993289027,,20000,2,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.99150401836969,0.9917393299678752,0.9905812083620492,0.9912748522332048,0.0004997994611534376,8,svm,1.0
21.409611145655315,0.4685286685758058,3.0397098064422607,0.0838172721498108,,20000,2,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9883161512027492,0.9894640403114979,0.9887433953595222,0.9888411956245898,0.0004736989341916561,13,svm,1.0
20.75021004676819,0.1378598409225982,2.698082764943441,0.07579139323526896,,20000,2,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9917317409278824,0.9935750344194585,0.9926436781609196,0.9926501511694202,0.0007525353364465005,4,svm,1.0
4.215399742126465,0.15222477798705492,1.9914844830830891,0.2864122050132667,,20000,5,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9869535362783246,0.9876373626373627,0.9862195682131374,0.986936822376275,0.000578932795888192,17,svm,1.0
4.414599577585856,0.07782818768113538,1.9788869222005208,0.13702690438830167,,20000,5,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9917317409278824,0.9915118146363845,0.991036543323374,0.9914266996292137,0.00029012451426107237,7,svm,1.0
16.655510663986206,0.8668087946197545,1.823766549428304,0.08780846759169851,,20000,5,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9892226553542766,0.9899221255153459,0.9882785566536428,0.9891411125077552,0.0006734570402800086,9,svm,1.0
14.605717658996582,0.33106951065084106,1.5604273478190105,0.000496547941054163,,20000,5,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9919595681139444,0.9938030755106725,0.9924155366582394,0.9927260600942854,0.0007839848993861097,3,svm,1.0
3.7749149004618325,0.09911151488840096,1.973401705423991,0.09965295516244911,,5000,2,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9799361605107159,0.9799178457325423,0.9780521262002744,0.9793020441478442,0.000883857082910917,29,lr,1.0
4.09898829460144,0.35161619015094575,1.8516146341959636,0.07613356231012712,,5000,2,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9853747714808044,0.9837862525690797,0.9826007326007326,0.9839205855502056,0.0011364731817927593,21,lr,1.0
23.01746153831482,0.23116900481834493,4.050015131632487,0.2018046435543068,,5000,2,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9808306709265175,0.9819593514501027,0.9787525702535984,0.9805141975434063,0.0013281510863419215,25,lr,1.0
22.78970980644226,0.6686548939960677,3.881579319636027,0.11547013339764535,,5000,2,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9855934141321747,0.9865142857142857,0.9860252004581902,0.9860443001015501,0.00037618675766808976,11,lr,1.0
3.8922906716664634,0.10702433311673461,1.9733198483784993,0.2335720492072396,,5000,5,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9799361605107159,0.9799178457325423,0.9778285714285714,0.9792275258906099,0.0009892384437595952,30,lr,1.0
4.145897388458252,0.2387962108699962,1.9446595509847004,0.07745519792772859,,5000,5,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9853747714808044,0.9837862525690797,0.9823758297093156,0.9838456179197332,0.0012250322773540389,22,lr,1.0
23.786706844965618,0.4147677335391866,3.877948602040609,0.27698736914603467,,5000,5,"(1, 2)",False,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': False}",0.9808306709265175,0.9819593514501027,0.9787525702535984,0.9805141975434063,0.0013281510863419215,25,lr,1.0
23.322417974472046,0.13702117355186602,3.804523785909017,0.09218516761946727,,5000,5,"(1, 2)",True,"{'clf__C': 1.0, 'tfidf__max_features': 5000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2), 'tfidf__sublinear_tf': True}",0.9855934141321747,0.9865142857142857,0.9860252004581902,0.9860443001015501,0.00037618675766808976,11,lr,1.0
4.282665252685547,0.24019530113196197,2.126298745473226,0.2881365082918488,,20000,2,"(1, 1)",False,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': False}",0.9790241678066576,0.9781121751025992,0.9766803840877915,0.977938908999016,0.0009646575859490701,32,lr,1.0
4.570359547932942,0.26324267997316103,2.3356285889943442,0.07209523242887997,,20000,2,"(1, 1)",True,"{'clf__C': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1), 'tfidf__sublinear_tf': True}",0.9828884325804244,0.9828728020095913,0.9803023362345397,0.9820211902748518,0.0012154300988015333,24,lr,1.0
